,Season,Player,MP,PTS,AST,TRB,STL,BLK,TS%,PER,WS,BPM,VORP,USG%,W/L%,Share
4497,2023,Brandon Boston Jr.,11.3,6.5,0.9,1.4,0.4,0.0,0.515,13.4,0.2,-2.2,0.0,26.5,0.537,0.0
4499,2023,Jay Scrubb,15.0,6.5,0.5,3.0,1.0,0.0,0.825,14.2,0.1,-1.9,0.0,15.6,0.415,0.0
4500,2023,Cody Zeller,14.5,6.5,0.7,4.3,0.2,0.3,0.659,16.4,0.7,-2.8,0.0,18.1,0.537,0.0
4501,2023,Dario Šarić,14.1,6.4,1.3,3.6,0.4,0.1,0.583,13.5,1.7,-1.4,0.1,19.2,0.5,0.0
4502,2023,R.J. Hampton,16.0,6.4,1.1,1.9,0.6,0.2,0.558,10.8,0.7,-2.9,-0.2,17.8,0.5,0.0
4503,2023,JaMychal Green,14.0,6.4,0.9,3.6,0.4,0.4,0.65,15.5,2.2,-0.5,0.3,17.5,0.537,0.0
4504,2023,Sam Hauser,16.1,6.4,0.9,2.6,0.4,0.3,0.634,12.7,3.4,1.0,1.0,14.7,0.695,0.0
4505,2023,Isaac Okoro,21.7,6.4,1.1,2.5,0.7,0.4,0.614,10.7,4.2,-0.3,0.7,11.9,0.622,0.0
4506,2023,Duncan Robinson,16.5,6.4,1.1,1.6,0.3,0.0,0.534,7.8,0.5,-5.0,-0.5,17.9,0.537,0.0
4507,2023,Goran Dragić,15.0,6.3,2.6,1.4,0.2,0.1,0.514,10.3,0.4,-3.9,-0.4,21.1,0.5,0.0
4508,2023,Simone Fontecchio,14.7,6.3,0.8,1.7,0.3,0.2,0.495,8.0,-0.1,-5.2,-0.6,20.2,0.451,0.0
4509,2023,Patrick Beverley,27.1,6.2,2.9,3.7,0.9,0.6,0.534,8.9,3.0,-1.2,0.3,10.6,0.5,0.0
4510,2023,Nickeil Alexander-Walker,15.0,6.2,1.8,1.7,0.5,0.4,0.565,11.6,1.1,-0.9,0.2,17.9,0.5,0.0
4511,2023,Jared Butler,12.8,6.2,1.3,0.7,0.8,0.0,0.578,13.0,0.1,-2.6,0.0,20.1,0.488,0.0
4512,2023,Quenton Jackson,15.0,6.2,1.7,0.9,0.4,0.1,0.542,12.2,0.2,-5.1,-0.1,17.9,0.427,0.0
4513,2023,Patty Mills,14.2,6.2,1.4,1.1,0.4,0.1,0.554,10.6,0.4,-3.1,-0.2,19.7,0.549,0.0
4514,2023,Sandro Mamukelashvili,15.3,6.1,1.4,4.3,0.3,0.3,0.516,13.4,0.9,-2.4,-0.1,18.2,0.5,0.0
4515,2023,Mike Muscala,15.0,6.1,0.8,3.2,0.2,0.4,0.608,13.0,2.5,-0.4,0.4,15.1,0.5,0.0
4516,2023,Nicolas Batum,21.9,6.1,1.6,3.8,0.7,0.6,0.594,11.0,3.6,0.5,1.0,11.5,0.537,0.0
4517,2023,Oshae Brissett,16.7,6.1,0.7,3.4,0.5,0.2,0.52,10.6,1.1,-3.2,-0.3,16.1,0.427,0.0
4518,2023,Evan Fournier,17.0,6.1,1.3,1.8,0.6,0.1,0.471,6.9,0.1,-4.0,-0.2,18.4,0.573,0.0
4519,2023,Saben Lee,14.9,6.0,2.7,1.8,0.8,0.0,0.517,13.1,0.7,-1.8,0.0,19.5,0.5,0.0
4520,2023,Robert Covington,16.2,6.0,1.2,3.5,0.8,0.7,0.584,14.2,1.9,1.7,0.7,15.6,0.537,0.0
4521,2023,Andre Drummond,12.7,6.0,0.5,6.6,0.7,0.4,0.606,20.8,2.8,-0.8,0.3,21.0,0.488,0.0
4522,2023,Maxi Kleber,25.1,5.9,1.4,3.6,0.3,0.8,0.592,8.7,1.3,-2.2,0.0,10.3,0.463,0.0
4523,2023,Jaylin Williams,18.7,5.9,1.6,4.9,0.6,0.2,0.559,11.2,1.9,-1.7,0.1,13.5,0.488,0.0
4524,2023,Josh Christopher,12.3,5.8,1.1,1.1,0.5,0.2,0.523,11.5,0.0,-4.3,-0.5,21.9,0.268,0.0
4525,2023,Johnny Davis,15.1,5.8,1.0,2.3,0.4,0.3,0.446,7.2,-0.3,-7.4,-0.6,20.5,0.427,0.0
4526,2023,Stanley Johnson,15.6,5.8,2.2,3.2,0.5,0.2,0.625,13.5,0.7,-1.0,0.1,15.2,0.268,0.0
4527,2023,Charles Bassey,14.5,5.7,1.4,5.5,0.5,0.9,0.658,18.8,1.3,0.7,0.3,15.6,0.268,0.0
4528,2023,Rodney McGruder,16.4,5.7,0.9,2.3,0.5,0.0,0.566,10.7,0.7,-1.5,0.1,14.0,0.207,0.0
4529,2023,Ziaire Williams,15.2,5.7,0.9,2.1,0.4,0.2,0.511,7.4,0.1,-5.6,-0.5,18.0,0.622,0.0
4530,2023,James Bouknight,15.1,5.6,1.2,2.1,0.4,0.1,0.463,6.2,-0.4,-6.5,-0.6,19.5,0.329,0.0
4531,2023,Alex Caruso,23.5,5.6,2.9,2.9,1.5,0.7,0.588,11.5,3.6,1.1,1.2,11.1,0.488,0.0
4532,2023,Montrezl Harrell,11.9,5.6,0.6,2.8,0.3,0.4,0.631,17.6,2.2,-1.3,0.1,18.9,0.659,0.0
4533,2023,Jalen Johnson,14.9,5.6,1.2,4.0,0.5,0.5,0.554,14.1,2.1,0.3,0.6,16.0,0.5,0.0
4534,2023,Davion Mitchell,18.1,5.6,2.3,1.3,0.6,0.2,0.545,9.4,1.5,-2.8,-0.3,14.1,0.585,0.0
4535,2023,Payton Pritchard,13.4,5.6,1.3,1.8,0.3,0.0,0.536,10.3,0.6,-3.4,-0.2,19.8,0.695,0.0
4536,2023,Derrick Rose,12.5,5.6,1.7,1.5,0.3,0.2,0.463,10.1,0.0,-3.7,-0.1,23.6,0.573,0.0
4537,2023,Yuta Watanabe,16.0,5.6,0.8,2.4,0.4,0.3,0.637,12.1,2.1,-0.6,0.3,13.1,0.549,0.0
4538,2023,Danny Green,12.5,5.5,0.5,1.3,0.5,0.3,0.617,10.8,0.2,-1.9,0.0,18.9,0.5,0.0
4540,2023,Wenyen Gabriel,15.1,5.5,0.5,4.2,0.4,0.5,0.626,14.4,2.8,-2.2,-0.1,14.1,0.524,0.0
4541,2023,Nikola Jović,13.6,5.5,0.7,2.1,0.5,0.1,0.53,10.6,0.2,-3.4,-0.1,19.0,0.537,0.0
4542,2023,Otto Porter Jr.,18.3,5.5,1.0,2.4,1.4,0.0,0.656,14.0,0.4,0.7,0.1,11.0,0.5,0.0
4543,2023,Jamal Cain,13.3,5.4,0.7,2.9,0.6,0.1,0.647,16.5,0.8,0.8,0.2,15.1,0.537,0.0
4544,2023,Bryce McGowens,17.1,5.3,1.2,2.0,0.3,0.1,0.519,7.2,0.1,-6.0,-0.8,15.0,0.329,0.0
4545,2023,Lamar Stevens,18.1,5.3,0.5,3.3,0.4,0.3,0.524,9.5,1.9,-2.8,-0.2,13.6,0.622,0.0
4546,2023,Dewayne Dedmon,11.2,5.2,0.7,3.5,0.2,0.5,0.577,15.5,1.0,-1.6,0.0,20.6,0.5,0.0
4547,2023,Darius Bazley,14.3,5.2,0.9,3.2,0.5,0.8,0.524,13.1,1.0,-1.0,0.2,16.4,0.5,0.0
4548,2023,Rudy Gay,14.6,5.2,1.0,2.9,0.3,0.3,0.475,9.0,0.3,-4.0,-0.4,17.7,0.451,0.0
4549,2023,Javonte Green,15.0,5.2,0.7,2.8,0.8,0.7,0.646,14.5,1.4,1.4,0.4,13.6,0.488,0.0
4550,2023,Zeke Nnaji,13.7,5.2,0.3,2.6,0.3,0.4,0.62,12.5,1.6,-3.7,-0.3,15.2,0.646,0.0
4551,2023,Ricky Rubio,17.2,5.2,3.5,2.1,0.8,0.2,0.442,10.4,0.7,-2.8,-0.1,17.7,0.622,0.0
4552,2023,Lindy Waters III,13.0,5.2,0.7,1.8,0.3,0.3,0.573,11.8,1.1,0.1,0.3,15.5,0.488,0.0
4553,2023,MarJon Beauchamp,13.5,5.1,0.7,2.2,0.4,0.1,0.513,8.2,0.4,-4.8,-0.5,18.3,0.707,0.0
4554,2023,DeAndre Jordan,15.0,5.1,0.9,5.2,0.3,0.6,0.731,14.7,1.4,-1.8,0.0,13.7,0.646,0.0
4555,2023,John Konchar,20.8,5.1,1.4,4.3,1.1,0.3,0.542,10.8,3.5,0.5,0.9,10.4,0.622,0.0
4556,2023,George Hill,18.1,5.0,2.4,1.8,0.6,0.1,0.61,10.6,1.9,-1.5,0.1,11.3,0.5,0.0
4557,2023,Vlatko Čančar,14.8,5.0,1.3,2.1,0.4,0.2,0.606,11.0,1.7,-1.8,0.0,13.8,0.646,0.0
4558,2023,Isaiah Hartenstein,19.8,5.0,1.2,6.5,0.6,0.8,0.567,14.2,4.6,-0.3,0.7,11.2,0.573,0.0
4559,2023,Jaxson Hayes,13.0,5.0,0.7,2.8,0.4,0.4,0.605,13.7,1.5,-1.2,0.1,15.7,0.512,0.0
4560,2023,Jonathan Isaac,11.3,5.0,0.5,4.0,1.3,0.4,0.483,20.3,0.3,4.0,0.2,21.1,0.415,0.0
4561,2023,Derrick Jones Jr.,14.0,5.0,0.5,2.4,0.5,0.6,0.597,13.8,2.4,-0.4,0.3,14.5,0.488,0.0
4563,2023,Cody Martin,19.1,5.0,1.6,3.4,0.6,0.1,0.448,8.7,0.1,-4.6,-0.1,12.9,0.329,0.0
4564,2023,Sam Merrill,11.8,5.0,1.0,1.8,0.8,0.0,0.546,15.5,0.2,1.2,0.0,17.3,0.622,0.0
4565,2023,Blake Wesley,18.1,5.0,2.6,2.2,0.7,0.1,0.393,3.5,-1.6,-9.6,-1.3,18.5,0.268,0.0
4566,2023,Ousmane Dieng,14.6,4.9,1.2,2.7,0.4,0.2,0.505,9.3,0.4,-3.6,-0.2,15.9,0.488,0.0
4567,2023,Chimezie Metu,10.4,4.9,0.6,3.0,0.3,0.3,0.639,17.3,2.1,-0.1,0.3,17.6,0.585,0.0
4568,2023,Austin Rivers,19.5,4.9,1.4,1.6,0.5,0.1,0.564,7.4,1.3,-2.8,-0.2,10.5,0.512,0.0
4569,2023,Danuel House Jr.,14.4,4.8,0.8,1.7,0.3,0.2,0.6,9.4,1.3,-3.0,-0.2,13.8,0.659,0.0
4570,2023,Johnny Juzang,12.9,4.8,0.4,2.2,0.2,0.2,0.411,6.5,-0.2,-6.5,-0.3,19.6,0.451,0.0
4571,2023,Meyers Leonard,12.7,4.8,0.1,3.8,0.2,0.0,0.652,12.0,0.3,-5.0,-0.1,14.4,0.707,0.0
4572,2023,Garrison Mathews,12.7,4.8,0.5,1.4,0.4,0.1,0.573,9.7,1.0,-2.4,-0.1,14.7,0.5,0.0
4573,2023,Moses Moody,13.0,4.8,0.8,1.7,0.3,0.1,0.603,10.3,1.3,-2.6,-0.1,14.6,0.537,0.0
4574,2023,Christian Braun,15.5,4.7,0.8,2.4,0.5,0.2,0.568,10.3,1.9,-2.4,-0.1,13.0,0.646,0.0
4575,2023,Keon Johnson,10.4,4.7,1.5,1.1,0.5,0.2,0.482,9.0,-0.5,-5.4,-0.4,25.0,0.402,0.0
4576,2023,Chuma Okeke,19.2,4.7,1.4,3.6,0.7,0.4,0.488,9.1,0.7,-1.6,0.1,12.3,0.415,0.0
4577,2023,Day'Ron Sharpe,11.5,4.7,0.8,4.2,0.3,0.7,0.581,17.8,1.6,-2.3,0.0,19.0,0.549,0.0
4578,2023,Dean Wade,20.3,4.7,0.8,3.4,0.6,0.5,0.55,8.5,1.8,-0.7,0.3,10.2,0.622,0.0
4579,2023,TyTy Washington Jr.,14.0,4.7,1.5,1.5,0.5,0.1,0.432,7.5,-0.1,-6.3,-0.5,17.4,0.268,0.0
4580,2023,Gary Payton II,16.7,4.6,1.4,3.1,1.0,0.2,0.701,13.3,1.0,0.3,0.2,10.3,0.5,0.0
4582,2023,Dāvis Bertāns,10.9,4.6,0.5,1.2,0.2,0.2,0.618,11.9,0.9,-1.2,0.1,16.2,0.463,0.0
4583,2023,Malachi Flynn,13.0,4.6,1.3,1.4,0.4,0.1,0.479,8.7,0.5,-4.1,-0.4,17.4,0.5,0.0
4585,2023,Justin Holiday,15.3,4.5,0.9,1.2,0.4,0.4,0.494,6.6,0.1,-3.9,-0.3,14.1,0.5,0.0
4586,2023,Goga Bitadze,12.0,4.4,1.0,3.6,0.4,0.7,0.582,17.1,1.3,0.3,0.3,15.4,0.5,0.0
4587,2023,Jarrett Culver,13.7,4.4,0.6,3.8,0.6,0.2,0.452,9.5,0.0,-4.2,-0.1,17.1,0.5,0.0
4589,2023,Haywood Highsmith,17.9,4.4,0.8,3.5,0.7,0.3,0.517,8.5,0.9,-3.1,-0.3,12.5,0.537,0.0
4591,2023,Thaddeus Young,14.7,4.4,1.4,3.1,1.0,0.1,0.573,14.1,1.8,0.1,0.4,13.5,0.5,0.0
4594,2023,Bismack Biyombo,14.3,4.3,0.9,4.3,0.3,1.4,0.555,14.4,1.9,-0.9,0.2,14.0,0.549,0.0
4595,2023,Michael Carter-Williams,11.0,4.3,1.8,1.3,0.3,0.3,0.498,9.0,0.0,-6.3,0.0,20.6,0.415,0.0
4596,2023,Justin Minaya,22.3,4.3,1.0,3.8,0.5,1.3,0.363,4.0,-0.1,-9.0,-0.2,13.4,0.402,0.0
4597,2023,Xavier Sneed,12.0,4.3,1.3,1.3,0.0,0.3,0.723,9.5,0.1,-3.6,0.0,12.9,0.329,0.0
4598,2023,Paul Reed,10.9,4.2,0.4,3.8,0.7,0.7,0.62,19.2,2.8,-0.1,0.4,16.4,0.659,0.0
4599,2023,Admiral Schofield,12.2,4.2,0.8,1.7,0.2,0.1,0.587,10.1,0.8,-2.9,-0.1,14.1,0.415,0.0
4600,2023,Ish Wainright,15.3,4.2,0.9,2.3,0.6,0.4,0.522,9.2,1.7,-1.2,0.2,12.2,0.549,0.0
4601,2023,McKinley Wright IV,12.4,4.2,2.1,1.7,0.3,0.2,0.536,12.4,0.5,-2.7,-0.1,16.9,0.463,0.0
4602,2023,Matisse Thybulle,16.9,4.1,0.7,2.0,1.2,0.5,0.552,10.5,2.1,-0.5,0.4,10.6,0.5,0.0
4603,2023,Blake Griffin,13.9,4.1,1.5,3.8,0.3,0.2,0.59,13.1,1.8,0.1,0.3,12.7,0.695,0.0
4604,2023,Kevon Harris,13.4,4.1,0.5,2.1,0.5,0.1,0.564,9.2,0.6,-3.6,-0.2,13.7,0.415,0.0
4605,2023,Serge Ibaka,11.6,4.1,0.3,2.8,0.1,0.4,0.553,9.8,0.2,-4.5,-0.1,16.1,0.707,0.0
4606,2023,Isaiah Roby,11.3,4.1,0.9,2.5,0.4,0.2,0.497,9.3,-0.1,-4.6,-0.3,17.8,0.268,0.0
4607,2023,Daishen Nix,16.0,4.0,2.3,1.7,0.5,0.1,0.447,5.3,-1.2,-6.5,-1.0,15.4,0.268,0.0
4608,2023,Olivier Sarr,12.7,4.0,0.4,3.4,0.1,0.6,0.544,11.5,0.2,-4.9,-0.1,13.6,0.488,0.0
4609,2023,Bruno Fernando,10.4,3.9,0.8,3.5,0.2,0.9,0.571,16.6,0.9,-2.0,0.0,16.3,0.5,0.0
4611,2023,Dominick Barlow,14.6,3.9,0.9,3.6,0.4,0.7,0.567,12.4,0.7,-4.6,-0.3,11.3,0.268,0.0
4612,2023,Gorgui Dieng,11.5,3.9,1.7,3.5,0.1,0.5,0.493,9.9,0.0,-3.9,-0.2,17.9,0.268,0.0
4613,2023,Udonis Haslem,10.1,3.9,0.0,1.6,0.1,0.3,0.433,6.2,0.0,-12.1,-0.2,20.1,0.537,0.0
4614,2023,Aaron Holiday,13.4,3.9,1.4,1.2,0.6,0.2,0.528,9.4,0.9,-2.0,0.0,13.4,0.5,0.0
4615,2023,Jabari Walker,11.1,3.9,0.6,2.3,0.2,0.2,0.496,9.6,0.2,-6.1,-0.6,17.3,0.402,0.0
4616,2023,Markieff Morris,10.1,3.8,0.9,2.0,0.3,0.1,0.553,10.4,0.4,-2.7,-0.1,17.2,0.5,0.0
4617,2023,Xavier Cooks,12.6,3.8,0.6,3.8,0.6,0.4,0.586,14.3,0.2,-3.6,-0.1,13.9,0.427,0.0
4618,2023,Dyson Daniels,17.7,3.8,2.3,3.2,0.7,0.2,0.503,8.8,1.3,-1.8,0.0,11.6,0.512,0.0
4620,2023,Caleb Houstan,15.9,3.8,0.6,1.9,0.2,0.1,0.508,6.2,0.7,-4.0,-0.4,11.0,0.415,0.0
4622,2023,Luke Kornet,11.7,3.8,0.8,2.9,0.2,0.7,0.697,16.7,3.3,1.0,0.6,11.5,0.695,0.0
4623,2023,JT Thor,14.0,3.8,0.5,2.2,0.3,0.3,0.506,7.0,0.2,-4.7,-0.7,13.1,0.329,0.0
4627,2023,Jordan McLaughlin,15.8,3.7,3.4,1.4,0.7,0.1,0.526,11.8,1.3,-0.7,0.2,11.7,0.512,0.0
4628,2023,Orlando Robinson,13.7,3.7,0.8,4.1,0.4,0.4,0.565,13.4,1.1,-2.1,0.0,12.4,0.537,0.0
4630,2023,Bryn Forbes,10.7,3.6,0.7,0.6,0.3,0.1,0.497,6.2,0.0,-6.3,-0.3,16.2,0.512,0.0
4631,2023,Damian Jones,11.6,3.5,0.4,3.0,0.2,0.5,0.719,12.9,1.2,-1.7,0.0,10.7,0.5,0.0
4632,2023,Udoka Azubuike,10.0,3.5,0.3,3.3,0.2,0.4,0.774,16.1,1.0,-0.6,0.1,11.5,0.451,0.0
4633,2023,Miles McBride,11.9,3.5,1.1,0.8,0.6,0.1,0.475,8.4,0.7,-2.3,-0.1,14.6,0.573,0.0
4634,2023,P.J. Tucker,25.6,3.5,0.8,3.9,0.5,0.2,0.566,5.7,2.5,-3.0,-0.5,6.5,0.659,0.0
4635,2023,Amir Coffey,12.5,3.4,1.1,1.1,0.1,0.1,0.498,7.0,0.4,-5.0,-0.5,13.5,0.537,0.0
4637,2023,Kai Jones,12.0,3.4,0.3,2.7,0.4,0.7,0.597,10.8,0.7,-4.0,-0.3,12.4,0.329,0.0
4638,2023,Wesley Matthews,15.8,3.4,0.7,2.2,0.4,0.3,0.519,7.0,1.2,-2.7,-0.1,9.8,0.707,0.0
4640,2023,Jericho Sims,15.6,3.4,0.5,4.7,0.3,0.5,0.78,13.8,2.6,-0.5,0.3,7.4,0.573,0.0
4641,2023,Anthony Gill,10.6,3.3,0.6,1.7,0.1,0.2,0.604,11.1,1.3,-3.3,-0.2,12.3,0.427,0.0
4643,2023,Raul Neto,10.5,3.3,1.6,1.0,0.4,0.1,0.628,12.6,1.5,-0.2,0.2,13.2,0.622,0.0
4645,2023,Jared Rhoden,14.1,3.2,0.3,2.6,0.3,0.1,0.482,6.5,0.1,-6.1,-0.2,10.7,0.207,0.0
4646,2023,Max Christie,12.5,3.1,0.5,1.8,0.2,0.2,0.566,7.4,0.6,-3.1,-0.1,10.4,0.524,0.0
4649,2023,Christian Koloko,13.8,3.1,0.5,2.9,0.4,1.0,0.517,11.4,1.7,-3.5,-0.3,10.4,0.5,0.0
4651,2023,Jamaree Bouyea,14.2,3.0,0.8,1.2,0.8,0.4,0.504,6.5,0.0,-4.2,0.0,11.8,0.5,0.0
4652,2023,Juan Toscano-Anderson,13.5,3.0,1.3,2.4,0.3,0.2,0.505,7.2,0.5,-3.8,-0.3,11.3,0.5,0.0
4654,2023,Usman Garuba,12.9,3.0,0.9,4.1,0.6,0.4,0.569,12.9,1.8,-1.4,0.2,10.5,0.268,0.0
4655,2023,Jacob Gilyard,41.0,3.0,7.0,4.0,3.0,0.0,0.5,7.3,0.1,-6.1,0.0,5.1,0.622,0.0
4656,2023,Jake LaRavia,11.8,3.0,0.6,1.8,0.3,0.1,0.531,6.7,0.5,-3.5,-0.2,11.7,0.622,0.0
4658,2023,Trevelin Queen,10.0,3.0,0.9,2.4,0.3,0.7,0.337,6.0,-0.2,-7.2,-0.1,22.9,0.427,0.0
4660,2023,Dru Smith,10.5,2.9,1.5,1.6,0.7,0.3,0.475,11.4,0.3,-0.9,0.0,13.8,0.5,0.0
4661,2023,Juancho Hernangómez,14.6,2.9,0.6,2.9,0.4,0.1,0.504,7.6,0.7,-3.3,-0.2,9.4,0.5,0.0
4663,2023,Frank Ntilikina,12.9,2.9,1.2,1.3,0.3,0.1,0.461,5.2,-0.1,-6.7,-0.7,13.1,0.463,0.0
4665,2023,Kessler Edwards,10.7,2.8,0.6,1.7,0.4,0.2,0.502,8.4,0.4,-3.9,-0.2,12.7,0.5,0.0
4674,2023,John Butler,11.6,2.4,0.6,0.9,0.4,0.5,0.411,5.7,0.0,-6.2,-0.2,11.0,0.402,0.0
4675,2023,Jeff Dowtin Jr.,10.4,2.4,1.2,0.9,0.4,0.1,0.5,9.9,0.4,-1.9,0.0,10.9,0.5,0.0
4678,2023,Trent Forrest,12.0,2.3,1.7,1.6,0.3,0.1,0.424,6.1,-0.1,-5.1,-0.2,11.6,0.5,0.0
4685,2023,Nerlens Noel,11.5,2.1,0.6,2.7,0.9,0.6,0.424,7.9,0.0,-3.8,-0.1,12.0,0.5,0.0
4687,2023,Andre Iguodala,14.1,2.1,2.4,2.1,0.5,0.4,0.521,7.3,0.1,-2.5,0.0,9.4,0.537,0.0
4708,2023,Isaiah Todd,10.2,1.5,0.7,2.0,0.2,0.0,0.226,-1.0,-0.2,-14.2,-0.2,15.6,0.427,0.0
4737,2024,Joel Embiid,33.6,34.7,5.6,11.0,1.2,1.7,0.644,34.1,7.5,11.6,4.5,39.6,0.573,0.0
4738,2024,Luka Dončić,37.5,33.9,9.8,9.2,1.4,0.5,0.617,28.1,12.0,9.9,8.0,36.0,0.61,0.572
4739,2024,Giannis Antetokounmpo,35.2,30.4,6.5,11.5,1.2,1.1,0.649,29.9,13.2,9.0,7.2,33.0,0.598,0.194
4740,2024,Shai Gilgeous-Alexander,34.0,30.1,6.2,5.5,2.0,0.9,0.636,29.3,14.6,9.0,7.1,32.8,0.695,0.646
4741,2024,Jalen Brunson,35.4,28.7,6.7,3.6,0.9,0.2,0.592,23.4,11.2,5.8,5.4,32.5,0.61,0.143
4742,2024,Devin Booker,36.0,27.1,6.9,4.5,0.9,0.4,0.611,21.9,9.2,3.0,3.1,29.8,0.598,0.0
4743,2024,Kevin Durant,37.2,27.1,5.0,6.6,0.9,1.2,0.626,21.2,8.3,4.0,4.3,29.0,0.598,0.001
4744,2024,Jayson Tatum,35.7,26.9,4.9,8.1,1.0,0.6,0.604,22.3,10.4,5.1,4.7,30.2,0.78,0.087
4745,2024,De'Aaron Fox,35.9,26.6,5.6,4.6,2.0,0.4,0.567,20.1,6.5,2.7,3.2,31.0,0.561,0.0
4746,2024,Donovan Mitchell,35.3,26.6,6.1,5.1,1.8,0.5,0.595,22.1,6.4,5.8,3.9,31.4,0.585,0.0
4747,2024,Stephen Curry,32.7,26.4,5.1,4.5,0.7,0.4,0.616,20.6,7.2,5.2,4.4,31.3,0.561,0.0
4748,2024,Nikola Jokić,34.6,26.4,9.0,12.4,1.4,0.9,0.65,31.0,17.0,13.2,10.6,29.3,0.695,0.935
4749,2024,Anthony Edwards,35.1,25.9,5.1,5.4,1.3,0.5,0.575,19.7,7.5,3.3,3.7,32.3,0.683,0.018
4750,2024,Tyrese Maxey,37.5,25.9,6.2,3.7,1.0,0.5,0.573,19.8,8.1,3.1,3.4,28.0,0.573,0.0
4751,2024,LeBron James,35.3,25.7,8.3,7.3,1.3,0.5,0.63,23.7,8.5,6.5,5.4,29.2,0.573,0.0
4752,2024,Trae Young,36.0,25.7,10.8,2.8,1.3,0.2,0.585,20.3,4.6,2.6,2.2,30.5,0.439,0.0
4753,2024,Kyrie Irving,35.0,25.6,5.2,5.0,1.3,0.5,0.608,21.9,6.9,4.9,3.6,28.1,0.61,0.0
4754,2024,Ja Morant,35.3,25.1,8.1,5.6,0.8,0.6,0.57,20.6,0.8,3.1,0.4,30.4,0.329,0.0
4755,2024,Anthony Davis,35.5,24.7,3.5,12.6,1.2,2.3,0.621,25.8,11.8,5.1,4.9,26.7,0.573,0.0
4756,2024,Damian Lillard,35.3,24.3,7.0,4.4,1.0,0.2,0.59,19.6,7.7,2.1,2.7,28.4,0.598,0.0
4757,2024,DeMar DeRozan,37.8,24.0,5.3,4.3,1.1,0.6,0.584,19.7,9.2,1.8,2.8,25.8,0.476,0.0
4758,2024,Julius Randle,35.4,24.0,5.0,9.2,0.5,0.3,0.569,18.9,3.8,1.9,1.6,29.9,0.61,0.0
4759,2024,LaMelo Ball,32.3,23.9,8.0,5.1,1.8,0.2,0.561,20.8,1.1,3.3,1.0,34.3,0.256,0.0
4760,2024,Desmond Bane,34.4,23.7,5.5,4.4,1.0,0.5,0.589,18.5,3.1,2.8,1.7,28.5,0.329,0.0
4761,2024,Kawhi Leonard,34.3,23.7,3.6,6.1,1.6,0.9,0.626,23.2,8.9,5.5,4.4,26.5,0.622,0.0
4762,2024,Lauri Markkanen,33.1,23.2,2.0,8.2,0.9,0.5,0.631,21.5,6.2,3.6,2.6,25.0,0.378,0.0
4763,2024,Jaylen Brown,33.5,23.0,3.6,5.5,1.2,0.5,0.58,18.6,5.9,0.7,1.6,28.9,0.78,0.0
4764,2024,Zion Williamson,31.5,22.9,5.0,5.8,1.1,0.7,0.61,22.8,7.5,3.8,3.3,29.7,0.598,0.0
4765,2024,Cade Cunningham,33.5,22.7,7.5,4.3,0.9,0.4,0.546,17.1,1.8,0.3,1.2,30.8,0.171,0.0
4766,2024,Paolo Banchero,35.0,22.6,5.4,6.9,0.9,0.6,0.546,17.3,5.3,1.3,2.3,29.7,0.573,0.0
4767,2024,Paul George,33.8,22.6,3.5,5.2,1.5,0.5,0.613,19.3,7.3,3.2,3.3,26.6,0.622,0.0
4768,2024,Anfernee Simons,34.4,22.6,5.5,3.6,0.5,0.1,0.568,15.9,2.2,0.2,0.8,28.0,0.256,0.0
4769,2024,Jaren Jackson Jr.,32.2,22.5,2.3,5.5,1.2,1.6,0.552,17.4,3.0,0.4,1.3,30.4,0.329,0.0
4770,2024,Dejounte Murray,35.7,22.5,6.4,5.3,1.4,0.3,0.555,17.7,4.9,1.7,2.6,26.6,0.439,0.0
4771,2024,Cam Thomas,31.4,22.5,2.9,3.2,0.7,0.2,0.554,16.1,2.5,-1.2,0.4,30.5,0.39,0.0
4772,2024,Kyle Kuzma,32.6,22.2,4.2,6.6,0.5,0.7,0.547,15.7,0.2,-1.1,0.5,29.7,0.183,0.0
4773,2024,Karl-Anthony Towns,32.7,21.8,3.0,8.3,0.7,0.7,0.625,18.8,6.3,2.5,2.3,27.4,0.683,0.0
4774,2024,Pascal Siakam,33.2,21.7,4.3,7.1,0.8,0.3,0.601,19.7,6.9,1.9,2.7,25.3,0.5,0.0
4775,2024,Victor Wembanyama,29.7,21.4,3.9,10.6,1.2,3.6,0.565,23.1,3.7,5.2,3.8,32.2,0.268,0.0
4776,2024,Jamal Murray,31.5,21.2,6.5,4.1,1.0,0.7,0.586,20.7,5.9,4.1,2.9,27.9,0.695,0.0
4777,2024,Alperen Şengün,32.5,21.1,5.0,9.3,1.2,0.7,0.585,22.0,6.9,4.9,3.5,27.0,0.5,0.0
4778,2024,Miles Bridges,37.4,21.0,3.3,7.3,0.9,0.5,0.556,15.4,2.2,-1.1,0.6,24.7,0.256,0.0
4779,2024,Jerami Grant,33.9,21.0,2.8,3.5,0.8,0.6,0.573,15.4,2.7,-0.1,0.9,25.7,0.256,0.0
4780,2024,Jimmy Butler,34.0,20.8,5.0,5.3,1.3,0.3,0.626,22.0,9.1,4.6,3.4,24.0,0.561,0.0
4781,2024,Tyler Herro,33.5,20.8,4.5,5.3,0.7,0.1,0.558,15.7,2.0,0.8,1.0,27.8,0.561,0.0
4782,2024,Brandon Ingram,32.9,20.8,5.7,5.1,0.8,0.6,0.578,18.2,5.1,1.2,1.7,27.2,0.598,0.0
